Image Name,Z-level,Pouch Height,Clone Genotype,Clone ID,Clone Area,Border Area,Center Area,Caspase Coverage,Caspase Border,Caspase Center,Clone Fluorescence IntDen,Center Fluorescence IntDen,Border Fluorescence IntDen
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,12,12,1,7,77.923,1219.630,0.000,0.000,0.000,0,3784.761,0.000,77126.650
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,12,12,1,7,1219.630,46.055,0.000,0.000,0.000,0,77126.650,0.000,1626.853
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,13,12,1,7,46.055,1227.415,0.000,0.000,0.000,0,1626.853,0.000,76612.329
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,13,12,1,7,1227.415,14.842,0.000,0.000,0.000,0,76612.329,0.000,376.010
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,14,12,1,7,14.842,1214.465,0.000,0.000,0.000,0,376.010,0.000,76012.008
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,14,12,1,7,1214.465,1.819,0.000,0.000,0.000,0,76012.008,0.000,30.704
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,2,12,1,8,1.819,157.592,0.000,157.592,8.149,0,30.704,0.000,8532.974
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,3,12,1,8,8.149,177.455,0.000,0.000,0.000,0,499.333,0.000,9224.096
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,4,12,1,8,177.455,166.396,0.000,0.000,0.000,0,9224.096,0.000,9388.163
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,5,12,1,8,166.396,185.240,0.000,0.000,0.000,0,9388.163,0.000,10240.442
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,6,12,1,8,185.240,198.482,0.000,0.000,0.000,0,10240.442,0.000,10876.777
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,7,12,1,8,198.482,181.966,0.000,0.000,0.000,0,10876.777,0.000,10291.518
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,8,12,1,8,181.966,176.946,0.000,0.000,0.000,0,10291.518,0.000,10269.400
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,9,12,1,8,176.946,160.721,0.000,0.000,0.000,0,10269.400,0.000,9995.323
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,10,12,1,8,160.721,162.540,0.000,0.000,0.000,0,9995.323,0.000,9904.522
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,11,12,1,8,162.540,167.706,0.000,0.000,0.000,0,9904.522,0.000,9873.964
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,12,12,1,8,167.706,174.690,0.000,0.000,0.000,0,9873.964,0.000,10105.550
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,13,12,1,8,174.690,176.655,0.000,0.000,0.000,0,10105.550,0.000,10396.507
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,14,12,1,8,176.655,178.692,0.000,0.000,0.000,0,10396.507,0.000,10602.264
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,2,12,1,9,178.692,42.417,0.000,0.000,0.000,0,10602.264,0.000,1485.995
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,3,12,1,9,42.417,32.231,0.000,0.000,0.000,0,1485.995,0.000,1158.660
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,4,12,1,9,32.231,31.940,0.000,0.000,0.000,0,1158.660,0.000,1180.996
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,5,12,1,9,31.940,30.049,0.000,0.000,0.000,0,1180.996,0.000,1069.605
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,6,12,1,9,30.049,36.888,0.000,0.000,0.000,0,1069.605,0.000,1395.412
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,7,12,1,9,36.888,51.294,0.000,0.000,0.000,0,1395.412,0.000,2081.222
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,8,12,1,9,51.294,64.172,0.000,0.000,0.000,0,2081.222,0.000,2621.299
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,9,12,1,9,64.172,71.957,0.000,0.000,0.000,0,2621.299,0.000,2775.763
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,10,12,1,9,71.957,72.976,0.000,0.000,0.000,0,2775.763,0.000,2576.044
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,11,12,1,9,72.976,57.624,0.000,0.000,0.000,0,2576.044,0.000,2034.730
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,12,12,1,9,57.624,41.472,0.000,0.000,0.000,0,2034.730,0.000,1510.368
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,13,12,1,9,41.472,17.971,0.000,0.000,0.000,0,1510.368,0.000,586.860
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,14,12,1,9,17.971,19.426,0.000,0.000,0.000,0,586.860,0.000,561.250
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,2,12,1,10,19.426,34.560,0.000,34.560,13.824,0,561.250,0.000,1480.392
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,3,12,1,10,13.824,43.873,0.000,43.873,2.765,0,898.843,0.000,1923.775
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,4,12,1,10,2.765,30.485,0.000,0.000,0.000,0,179.274,0.000,1182.524
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,5,12,1,10,30.485,34.996,0.000,0.000,0.000,0,1182.524,0.000,1276.818
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,6,12,1,10,34.996,43.363,0.000,0.000,0.000,0,1276.818,0.000,1622.560
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,7,12,1,10,43.363,31.286,0.000,0.000,0.000,0,1622.560,0.000,1154.804
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,8,12,1,10,31.286,15.061,0.000,0.000,0.000,0,1154.804,0.000,524.289
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,9,12,1,10,15.061,21.754,0.000,0.000,0.000,0,524.289,0.000,777.921
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,10,12,1,10,21.754,30.704,0.000,0.000,0.000,0,777.921,0.000,1048.869
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,11,12,1,10,30.704,32.013,0.000,0.000,0.000,0,1048.869,0.000,1133.267
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,12,12,1,10,32.013,33.250,0.000,0.000,0.000,0,1133.267,0.000,1266.777
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,13,12,1,10,33.250,30.704,0.000,0.000,0.000,0,1266.777,0.000,1112.677
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,14,12,1,10,30.704,27.138,0.000,0.000,0.000,0,1112.677,0.000,941.406
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,2,12,1,11,27.138,709.820,669.804,0.000,0.000,0,941.406,58792.324,63652.729
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,3,12,1,11,40.017,708.583,669.585,38.998,4.365,0,4860.405,55798.652,60397.786
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,4,12,1,11,4.365,731.574,670.895,60.680,6.039,0,315.330,58020.078,65651.662
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,5,12,1,11,6.039,750.419,684.792,65.627,12.587,0,852.133,61052.165,68525.211
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,6,12,1,11,12.587,739.068,658.672,80.397,5.530,0,1123.154,60188.463,68584.799
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,7,12,1,11,5.530,762.933,643.684,0.000,0.000,0,585.114,55406.927,68657.557
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,8,12,1,11,119.249,768.099,637.572,0.000,0.000,0,13250.629,50398.680,64000.436
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,9,12,1,11,130.527,738.923,620.765,0.000,0.000,0,13601.756,45962.086,58250.500
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,10,12,1,11,118.158,707.492,600.684,0.000,0.000,0,12288.414,43520.424,54652.652
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,11,12,1,11,106.808,671.695,578.566,0.000,0.000,0,11132.228,40480.625,49430.280
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,12,12,1,11,93.129,659.399,569.107,0.000,0.000,0,8949.655,37740.513,45964.414
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,13,12,1,11,90.292,661.946,574.928,0.000,0.000,0,8223.901,36609.064,44873.128
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,14,12,1,11,87.018,653.651,578.493,0.000,0.000,0,8264.063,36051.889,42720.167
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,2,12,1,12,75.158,44.964,0.000,0.000,0.000,0,6668.278,0.000,2128.514
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,3,12,1,12,44.964,22.555,0.000,0.000,0.000,0,2128.514,0.000,606.505
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,4,12,1,12,22.555,1.019,0.000,0.000,0.000,0,606.505,0.000,20.663
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,2,12,1,13,1.019,2000.170,1737.880,262.290,76.977,76.541,20.663,134516.795,160917.576
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,3,12,1,13,0.437,1981.108,1656.902,324.206,48.602,0,46.856,124132.003,156856.919
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,4,12,1,13,48.602,1758.907,1413.092,345.815,6.766,0,5770.162,106096.345,141794.415
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,5,12,1,13,6.766,1435.356,1081.610,0.000,0.000,0,872.578,74768.223,111202.597
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,6,12,1,13,353.746,1115.005,845.294,0.000,0.000,0,36434.374,53561.293,81558.442
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,6,12,1,13,269.711,119.176,0.000,0.000,0.000,0,27997.148,0.000,4493.563
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,7,12,1,13,119.176,879.927,692.504,0.000,0.000,0,4493.563,50498.575,69234.304
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,7,12,1,13,187.423,225.257,0.000,0.000,0.000,0,18735.728,0.000,9385.035
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,8,12,1,13,225.257,788.180,655.834,0.000,0.000,0,9385.035,46647.678,59376.346
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,8,12,1,13,132.345,252.613,0.000,0.000,0.000,0,12728.669,0.000,11324.016
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,9,12,1,13,252.613,689.885,614.799,0.000,0.000,0,11324.016,45038.942,51935.095
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,9,12,1,13,75.086,222.346,0.000,0.000,0.000,0,6896.154,0.000,9642.450
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,10,12,1,13,222.346,629.132,580.312,0.000,0.000,0,9642.450,42830.758,47533.061
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,10,12,1,13,48.820,121.796,0.000,0.000,0.000,0,4702.303,0.000,5941.433
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,10,12,1,13,121.796,47.874,0.000,0.000,0.000,0,5941.433,0.000,1950.841
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,11,12,1,13,47.874,592.608,551.573,0.000,0.000,0,1950.841,39251.827,43032.587
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,11,12,1,13,41.035,137.147,0.000,0.000,0.000,0,3780.760,0.000,6255.962
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,11,12,1,13,137.147,29.685,0.000,0.000,0.000,0,6255.962,0.000,1520.482
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,12,12,1,13,29.685,558.194,530.764,0.000,0.000,0,1520.482,37335.619,40067.582
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,12,12,1,13,27.429,165.596,0.000,0.000,0.000,0,2731.963,0.000,7384.428
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,12,12,1,13,165.596,21.318,0.000,0.000,0.000,0,7384.428,0.000,1146.000
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,13,12,1,13,21.318,547.862,527.927,0.000,0.000,0,1146.000,36064.549,37642.800
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,13,12,1,13,19.935,191.279,0.000,0.000,0.000,0,1578.251,0.000,8214.079
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,13,12,1,13,191.279,14.551,0.000,0.000,0.000,0,8214.079,0.000,567.943
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_010,14,12,1,13,14.551,521.815,512.939,0.000,0.000,0,567.943,33718.999,34556.145
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,1,71.811,591.298,571.799,0.000,0.000,0,668.348,68542.527,72553.491
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,7,12,1,1,19.499,596.173,576.893,0.000,0.000,0,4010.964,67165.450,70354.984
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,8,12,1,1,19.281,595.809,573.255,0.000,0.000,0,3189.534,63880.022,67525.017
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,9,12,1,1,22.555,598.356,566.998,0.000,0.000,0,3644.994,60609.073,65406.179
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,10,12,1,1,31.358,598.865,565.833,0.000,0.000,0,4797.106,60750.295,65670.070
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,11,12,1,1,33.032,592.899,561.759,0.000,0.000,0,4919.775,60680.157,65540.853
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,12,12,1,1,31.140,590.425,561.905,0.000,0.000,0,4860.696,58181.308,62438.919
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,13,12,1,1,28.521,578.057,556.811,0.000,0.000,0,4257.611,57419.685,60257.146
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,14,12,1,1,21.245,572.163,550.263,0.000,0.000,0,2837.461,56529.499,59257.170
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,15,12,1,1,21.900,559.576,541.387,0.000,0.000,0,2727.671,55179.633,57596.121
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,16,12,1,1,18.189,545.461,538.840,0.000,0.000,0,2416.488,53450.848,54505.464
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,17,12,1,1,6.621,522.761,521.015,0.000,0.000,0,1054.617,50832.167,51144.878
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,18,12,1,1,1.746,501.443,500.570,0.000,0.000,0,312.711,47003.679,47176.842
12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif12_5_19_Miwo_X_yw_or_ref2pRNAi_females_DCP1555_25minHSd3.lif - yw_012,6,12,1,2,0.873,197.099,0.000,0.000,0.000,0,173.162,0.000,16168.051
